LAND SQUARE FEET,GROSS SQUARE FEET,SALE PRICE,BOROUGH,NEIGHBORHOOD,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ZIP CODE,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE DATE
3000,1792,320000,5,TRAVIS                   ,1,2786,134, ,A1,10314,1901,1, A1 ,11/18/2015
2758,1728,340000,5,TRAVIS                   ,1,2771,46, ,A9,10314,1987,1, A9 ,12/30/2015
2500,1536,410000,5,TRAVIS                   ,1,2642,36, ,A5,10314,2001,1, A5 ,12/11/2015
2563,1500,425000,5,TRAVIS                   ,1,2770,17, ,A5,10314,2003,1, A5 ,3/31/2015
2364,1500,420000,5,TRAVIS                   ,1,2620,43, ,A5,10314,1995,1, A5 ,10/8/2015
1100,1480,270000,5,TRAVIS                   ,1,2620,375, ,A5,10314,1990,1, A5 ,3/26/2015
1148,1480,275600,5,TRAVIS                   ,1,2620,335, ,A5,10314,1989,1, A5 ,12/4/2015
1302,1480,300000,5,TRAVIS                   ,1,2620,389, ,A5,10314,1990,1, A5 ,12/17/2015
1302,1480,315000,5,TRAVIS                   ,1,2620,390, ,A5,10314,1990,1, A5 ,11/12/2015
2500,1470,445000,5,TRAVIS                   ,1,2634,24, ,A1,10314,2004,1, A1 ,10/26/2015
2483,1450,425000,5,TRAVIS                   ,1,2625,140, ,A5,10314,2003,1, A5 ,7/9/2015
2200,1420,370000,5,TRAVIS                   ,1,2631,37, ,A5,10314,1993,1, A5 ,11/24/2015
4416,1420,490000,5,TRAVIS                   ,1,2631,12, ,A1,10314,1941,1, A1 ,12/16/2015
2500,1320,335000,5,TRAVIS                   ,1,2627,8, ,A5,10314,2004,1, A5 ,8/13/2015
12400,1314,710000,5,TRAVIS                   ,1,2637,6, ,A2,10314,1950,1, A2 ,12/14/2015
4401,1308,424424,5,TRAVIS                   ,1,2610,116, ,A5,10314,2004,1, A5 ,4/9/2015
4401,1308,429900,5,TRAVIS                   ,1,2610,116, ,A5,10314,2004,1, A5 ,12/10/2015
1871,1308,395000,5,TRAVIS                   ,1,2610,141, ,A5,10314,2004,1, A5 ,1/30/2015
2050,1280,540606,5,TRAVIS                   ,1,2620,152, ,A5,10314,2003,1, A5 ,6/18/2015
2552,1240,268000,5,TRAVIS                   ,1,2620,338, ,A5,10314,1989,1, A5 ,10/14/2015
1512,1202,412500,5,TRAVIS                   ,1,2610,112, ,A5,10314,2004,1, A5 ,11/30/2015
1512,1202,330000,5,TRAVIS                   ,1,2610,104, ,A5,10314,2004,1, A5 ,9/1/2015
2170,1202,239400,5,TRAVIS                   ,1,2610,133, ,A5,10314,2004,1, A5 ,11/17/2015
2170,1202,385000,5,TRAVIS                   ,1,2610,121, ,A5,10314,2004,1, A5 ,9/25/2015
7213,1202,400000,5,TRAVIS                   ,1,2610,118, ,A5,10314,2004,1, A5 ,9/8/2015
5000,1196,480000,5,TRAVIS                   ,1,2610,258, ,A2,10314,1955,1, A2 ,12/14/2015
6250,1196,514900,5,TRAVIS                   ,1,2642,1, ,A2,10314,1950,1, A2 ,11/17/2015
1078,1192,298750,5,TRAVIS                   ,1,2625,81, ,A5,10314,1989,1, A5 ,7/22/2015
4218,1168,345000,5,TRAVIS                   ,1,2643,7, ,A1,10314,1901,1, A1 ,12/4/2015
2900,1152,374500,5,TRAVIS                   ,1,2620,27, ,A5,10314,1975,1, A5 ,6/4/2015
2700,1144,295000,5,TRAVIS                   ,1,2786,120, ,A1,10314,1901,1, A1 ,8/7/2015
4900,1120,175000,5,TRAVIS                   ,1,2627,35, ,A1,10314,1901,1, A1 ,9/16/2015
20000,1072,400000,5,TRAVIS                   ,1,2140,230, ,A2,10314,1945,1, A2 ,5/28/2015
6000,960,280000,5,TRAVIS                   ,1,2637,78, ,A2,10314,1950,1, A2 ,5/28/2015
1300,924,285000,5,TRAVIS                   ,1,2634,46, ,A9,10314,1987,1, A9 ,11/9/2015
5048,608,379000,5,TRAVIS                   ,1,2776,1, ,A2,10314,1920,1, A2 ,6/30/2015
13000,5280,350000,5,WEST NEW BRIGHTON        ,1,91,3, ,A3,10301,1910,1, A3 ,12/18/2015
7500,3626,215000,5,WEST NEW BRIGHTON        ,1,93,49, ,A1,10301,1901,1, A1 ,4/30/2015
4662,3300,339000,5,WEST NEW BRIGHTON        ,1,165,4, ,A1,10310,1940,1, A1 ,8/17/2015
3700,2800,330000,5,WEST NEW BRIGHTON        ,1,219,101, ,A1,10310,1920,1, A1 ,12/1/2015
10125,2785,595000,5,WEST NEW BRIGHTON        ,1,79,10, ,A1,10310,1910,1, A1 ,2/11/2015
4000,2696,625000,5,WEST NEW BRIGHTON        ,1,131,158, ,A1,10301,1980,1, A1 ,8/28/2015
6940,2350,260000,5,WEST NEW BRIGHTON        ,1,101,145, ,A1,10301,1950,1, A2 ,4/24/2015
2527,2185,433000,5,WEST NEW BRIGHTON        ,1,223,106, ,A1,10310,2005,1, A1 ,12/29/2015
3688,2176,261542,5,WEST NEW BRIGHTON        ,1,132,3, ,S1,10301,1931,1, S1 ,12/15/2015
5000,2160,595000,5,WEST NEW BRIGHTON        ,1,101,107, ,A1,10301,1955,1, A1 ,12/18/2015
1800,2152,260000,5,WEST NEW BRIGHTON        ,1,177,71, ,S1,10310,1931,1, S1 ,3/3/2015
2500,2112,150000,5,WEST NEW BRIGHTON        ,1,180,14, ,S1,10310,1931,1, S1 ,7/23/2015
5000,2096,535000,5,WEST NEW BRIGHTON        ,1,131,41, ,A1,10301,1915,1, A1 ,8/25/2015
3700,2032,485000,5,WEST NEW BRIGHTON        ,1,232,58, ,A1,10310,1910,1, A1 ,11/24/2015
2500,2007,270000,5,WEST NEW BRIGHTON        ,1,179,20, ,A1,10310,2006,1, A1 ,1/26/2015
3960,2002,280000,5,WEST NEW BRIGHTON        ,1,91,80, ,A2,10301,1960,1, A2 ,3/13/2015
6100,2000,358000,5,WEST NEW BRIGHTON        ,1,220,85, ,A1,10310,1931,1, A1 ,8/11/2015
5000,1996,700000,5,WEST NEW BRIGHTON        ,1,101,658, ,A1,10301,1930,1, A1 ,10/19/2015
4092,1912,385000,5,WEST NEW BRIGHTON        ,1,155,7, ,S1,10310,1920,1, S1 ,11/16/2015
4125,1900,348000,5,WEST NEW BRIGHTON        ,1,199,19, ,A1,10310,1901,1, A1 ,12/7/2015
3750,1900,585000,5,WEST NEW BRIGHTON        ,1,102,207, ,A1,10310,1925,1, A1 ,1/21/2015
6900,1864,557500,5,WEST NEW BRIGHTON        ,1,164,95, ,A1,10310,1925,1, A1 ,6/22/2015
3750,1848,490000,5,WEST NEW BRIGHTON        ,1,102,196, ,A1,10310,1935,1, A1 ,5/1/2015
3518,1822,1070000,5,WEST NEW BRIGHTON        ,1,151,59, ,A1,10310,1915,1, A1 ,6/25/2015
3043,1815,355000,5,WEST NEW BRIGHTON        ,1,157,118, ,A1,10310,2015,1, A1 ,2/6/2015
3043,1815,534757,5,WEST NEW BRIGHTON        ,1,157,118, ,A1,10310,2015,1, A1 ,12/21/2015
5250,1815,395000,5,WEST NEW BRIGHTON        ,1,165,81, ,A1,10310,1930,1, A1 ,1/22/2015
4700,1802,535000,5,WEST NEW BRIGHTON        ,1,145,29, ,A1,10310,1910,1, A1 ,6/8/2015
5550,1772,365000,5,WEST NEW BRIGHTON        ,1,219,84, ,A1,10310,1925,1, A1 ,12/28/2015
3700,1680,350000,5,WEST NEW BRIGHTON        ,1,160,26, ,A1,10310,1910,1, A1 ,7/22/2015
5000,1680,500000,5,WEST NEW BRIGHTON        ,1,101,721, ,A1,10301,1930,1, A1 ,9/28/2015
6960,1664,379000,5,WEST NEW BRIGHTON        ,1,101,337, ,A1,10301,1950,1, A1 ,3/20/2015
5000,1608,603000,5,WEST NEW BRIGHTON        ,1,101,108, ,A1,10301,1920,1, A1 ,4/10/2015
6650,1552,367500,5,WEST NEW BRIGHTON        ,1,235,56, ,A1,10310,1920,1, A1 ,7/31/2015
4600,1520,475000,5,WEST NEW BRIGHTON        ,1,167,8, ,A2,10310,1930,1, A2 ,12/1/2015
3025,1514,290460,5,WEST NEW BRIGHTON        ,1,200,47, ,A1,10310,1901,1, A1 ,5/6/2015
6138,1494,330000,5,WEST NEW BRIGHTON        ,1,163,89, ,A1,10310,1920,1, A1 ,6/2/2015
2160,1492,393910,5,WEST NEW BRIGHTON        ,1,124,66, ,A1,10301,1910,1, A1 ,5/11/2015
6467,1478,445000,5,WEST NEW BRIGHTON        ,1,101,223, ,A2,10301,1955,1, A2 ,11/23/2015
4080,1476,230000,5,WEST NEW BRIGHTON        ,1,187,15, ,A1,10310,1940,1, A1 ,12/21/2015
5000,1476,490000,5,WEST NEW BRIGHTON        ,1,167,1, ,A1,10310,1925,1, A1 ,2/2/2015
2900,1464,300000,5,WEST NEW BRIGHTON        ,1,213,61, ,A1,10310,1901,1, A1 ,7/1/2015
1968,1440,295000,5,WEST NEW BRIGHTON        ,1,236,78, ,A5,10310,1987,1, A5 ,11/10/2015
5100,1432,445000,5,WEST NEW BRIGHTON        ,1,166,17, ,A1,10310,1925,1, A1 ,7/13/2015
3500,1425,275000,5,WEST NEW BRIGHTON        ,1,222,30, ,A1,10310,1910,1, A1 ,8/24/2015
2325,1408,365000,5,WEST NEW BRIGHTON        ,1,226,72, ,A5,10310,1985,1, A5 ,9/4/2015
3360,1400,410000,5,WEST NEW BRIGHTON        ,1,125,81, ,A1,10301,1920,1, A1 ,7/21/2015
3696,1394,435000,5,WEST NEW BRIGHTON        ,1,132,47, ,A1,10301,1920,1, A1 ,5/8/2015
3700,1393,210000,5,WEST NEW BRIGHTON        ,1,141,3, ,A1,10310,1920,1, A1 ,9/30/2015
2688,1384,290000,5,WEST NEW BRIGHTON        ,1,177,28, ,A5,10310,1990,1, A5 ,8/7/2015
4000,1382,375000,5,WEST NEW BRIGHTON        ,1,131,175, ,A1,10301,1925,1, A1 ,4/9/2015
6077,1372,332500,5,WEST NEW BRIGHTON        ,1,238,107, ,A1,10310,1920,1, A1 ,4/20/2015
1653,1360,317200,5,WEST NEW BRIGHTON        ,1,227,51, ,A5,10310,2003,1, A5 ,12/30/2015
4250,1350,350000,5,WEST NEW BRIGHTON        ,1,222,99, ,A1,10310,1910,1, A1 ,2/9/2015
2800,1340,330000,5,WEST NEW BRIGHTON        ,1,231,9, ,A1,10310,1930,1, A1 ,2/3/2015
4444,1334,340000,5,WEST NEW BRIGHTON        ,1,181,52, ,A1,10310,1940,1, A1 ,4/30/2015
2438,1320,345000,5,WEST NEW BRIGHTON        ,1,221,6, ,A1,10310,1920,1, A1 ,5/20/2015
2500,1312,115925,5,WEST NEW BRIGHTON        ,1,69,86, ,A1,10301,1901,1, A1 ,10/15/2015
4408,1306,308000,5,WEST NEW BRIGHTON        ,1,157,31, ,A1,10310,1920,1, A1 ,10/20/2015
3213,1302,275000,5,WEST NEW BRIGHTON        ,1,209,40, ,A1,10310,1925,1, A1 ,12/23/2015
5000,1300,381000,5,WEST NEW BRIGHTON        ,1,227,7, ,A1,10310,1935,1, A1 ,7/30/2015
3767,1294,317000,5,WEST NEW BRIGHTON        ,1,157,50, ,A1,10310,1920,1, A1 ,6/26/2015
2616,1248,375000,5,WEST NEW BRIGHTON        ,1,238,287, ,A5,10310,1960,1, A1 ,4/23/2015
3100,1235,125000,5,WEST NEW BRIGHTON        ,1,196,29, ,A1,10310,1920,1, A1 ,12/7/2015
2201,1220,346000,5,WEST NEW BRIGHTON        ,1,176,32, ,A5,10310,2003,1, A5 ,12/28/2015
2160,1220,355000,5,WEST NEW BRIGHTON        ,1,176,22, ,A5,10310,2003,1, A5 ,4/14/2015
2100,1200,200000,5,WEST NEW BRIGHTON        ,1,175,68, ,A5,10310,2001,1, A5 ,5/7/2015
2525,1190,316936,5,WEST NEW BRIGHTON        ,1,160,93, ,A1,10310,1925,1, A1 ,10/16/2015
2500,1184,325000,5,WEST NEW BRIGHTON        ,1,153,23, ,A9,10310,1965,1, A9 ,6/29/2015
1288,1176,305000,5,WEST NEW BRIGHTON        ,1,226,98, ,A5,10310,2001,1, A5 ,5/14/2015
1134,1176,305000,5,WEST NEW BRIGHTON        ,1,226,107, ,A5,10310,2001,1, A5 ,2/20/2015
1288,1176,296000,5,WEST NEW BRIGHTON        ,1,226,101, ,A5,10310,2001,1, A5 ,11/18/2015
1036,1176,349000,5,WEST NEW BRIGHTON        ,1,226,22, ,A5,10310,2001,1, A5 ,7/30/2015
1120,1176,280000,5,WEST NEW BRIGHTON        ,1,226,133, ,A5,10310,2001,1, A5 ,9/30/2015
2500,1168,225000,5,WEST NEW BRIGHTON        ,1,198,236, ,A1,10310,1925,1, A1 ,10/9/2015
2660,1152,200000,5,WEST NEW BRIGHTON        ,1,238,302, ,A5,10302,1960,1, A1 ,9/10/2015
4050,1150,374400,5,WEST NEW BRIGHTON        ,1,153,66, ,A1,10310,1920,1, A1 ,10/30/2015
1410,1120,259350,5,WEST NEW BRIGHTON        ,1,223,109, ,A5,10310,1901,1, A1 ,5/1/2015
2883,1116,367500,5,WEST NEW BRIGHTON        ,1,154,57, ,A1,10310,1925,1, A1 ,12/30/2015
1950,1105,230000,5,WEST NEW BRIGHTON        ,1,187,125, ,A1,10310,1920,1, A1 ,11/5/2015
1140,1104,312000,5,WEST NEW BRIGHTON        ,1,128,53, ,A5,10301,1910,1, A5 ,6/25/2015
1875,1050,115000,5,WEST NEW BRIGHTON        ,1,173,20, ,A5,10310,1992,1, A5 ,11/23/2015
5720,1040,440000,5,WEST NEW BRIGHTON        ,1,91,146, ,A2,10301,1960,1, A2 ,10/19/2015
2820,1028,399999,5,WEST NEW BRIGHTON        ,1,154,62, ,A1,10310,1925,1, A1 ,8/12/2015
1344,1008,153621,5,WEST NEW BRIGHTON        ,1,187,12, ,A5,10310,2003,1, A5 ,9/25/2015
1344,1008,263968,5,WEST NEW BRIGHTON        ,1,187,12, ,A5,10310,2003,1, A5 ,4/29/2015
4218,1008,375000,5,WEST NEW BRIGHTON        ,1,232,5, ,A2,10310,1955,1, A2 ,10/16/2015
1190,1000,315000,5,WEST NEW BRIGHTON        ,1,132,74, ,A5,10301,1990,1, A5 ,4/16/2015
3775,960,399000,5,WEST NEW BRIGHTON        ,1,221,19, ,A1,10310,1920,1, A1 ,11/5/2015
3864,959,367500,5,WEST NEW BRIGHTON        ,1,155,127, ,A2,10310,1955,1, A2 ,10/14/2015
6000,780,350000,5,WEST NEW BRIGHTON        ,1,131,47, ,A2,10301,1950,1, A2 ,12/14/2015
2886,682,152000,5,WEST NEW BRIGHTON        ,1,222,86, ,A2,10310,1945,1, A1 ,8/13/2015
4250,647,145000,5,WEST NEW BRIGHTON        ,1,207,21, ,A2,10310,1899,1, A2 ,4/2/2015
5000,600,329888,5,WEST NEW BRIGHTON        ,1,238,163, ,A2,10310,1920,1, A2 ,8/20/2015
4800,2220,479000,5,WESTERLEIGH              ,1,1504,38, ,A2,10314,1965,1, A2 ,9/15/2015
3696,2185,550000,5,WESTERLEIGH              ,1,1448,24, ,A1,10314,1970,1, A1 ,9/29/2015
4093,2184,775000,5,WESTERLEIGH              ,1,1464,40, ,A1,10314,2014,1, A1 ,1/30/2015
3000,2152,635000,5,WESTERLEIGH              ,1,397,48, ,A1,10314,1905,1, A1 ,7/23/2015
4000,2112,375000,5,WESTERLEIGH              ,1,1522,74, ,A1,10314,1965,1, A1 ,4/20/2015
5550,2064,475000,5,WESTERLEIGH              ,1,1471,7, ,A1,10314,1955,1, A1 ,7/14/2015
4545,2025,360000,5,WESTERLEIGH              ,1,388,4, ,A1,10302,1915,1, A1 ,5/11/2015
4500,2008,615000,5,WESTERLEIGH              ,1,1524,41, ,A1,10314,1965,1, A1 ,10/29/2015
3680,1998,635000,5,WESTERLEIGH              ,1,451,10, ,A1,10314,1950,1, A1 ,8/6/2015
4000,1925,650000,5,WESTERLEIGH              ,1,477,93, ,A1,10314,1955,1, A1 ,9/16/2015
4000,1820,480000,5,WESTERLEIGH              ,1,1508,210, ,A2,10314,1970,1, A2 ,12/8/2015
4000,1816,470000,5,WESTERLEIGH              ,1,1524,26, ,A2,10314,1965,1, A2 ,4/13/2015
3600,1781,535000,5,WESTERLEIGH              ,1,456,43, ,A1,10314,1985,1, A1 ,11/18/2015
3000,1776,420000,5,WESTERLEIGH              ,1,426,15, ,A1,10314,1920,1, A1 ,12/31/2015
4200,1769,355000,5,WESTERLEIGH              ,1,1467,42, ,A1,10302,1945,1, A2 ,2/17/2015
4900,1728,225000,5,WESTERLEIGH              ,1,1474,10, ,A1,10302,1960,1, A1 ,3/27/2015
8415,1720,700000,5,WESTERLEIGH              ,1,1472,1, ,A2,10314,1965,1, A2 ,9/1/2015
4000,1693,410000,5,WESTERLEIGH              ,1,486,19, ,A1,10314,1955,1, A1 ,7/1/2015
1106,1680,315000,5,WESTERLEIGH              ,1,457,355, ,A5,10314,1992,1, A5 ,2/12/2015
3000,1660,619000,5,WESTERLEIGH              ,1,445,5, ,A1,10314,1920,1, A1 ,6/9/2015
5360,1620,400000,5,WESTERLEIGH              ,1,394,72, ,A1,10302,1955,1, A2 ,8/25/2015
1760,1620,350000,5,WESTERLEIGH              ,1,1435,126, ,A5,10302,1996,1, A5 ,9/15/2015
2048,1600,371000,5,WESTERLEIGH              ,1,458,132, ,A5,10314,1993,1, A5 ,12/31/2015
500,1515,272500,5,WESTERLEIGH              ,1,457,364, ,A5,10314,1986,1, A5 ,2/11/2015
1020,1515,170000,5,WESTERLEIGH              ,1,457,371, ,A9,10314,1986,1, A9 ,4/9/2015
1020,1515,305000,5,WESTERLEIGH              ,1,457,371, ,A9,10314,1986,1, A9 ,12/16/2015
2736,1480,325000,5,WESTERLEIGH              ,1,457,112, ,A5,10314,1987,1, A5 ,10/30/2015
2300,1472,390000,5,WESTERLEIGH              ,1,1485,35, ,A9,10314,1975,1, A9 ,3/3/2015
3000,1448,510000,5,WESTERLEIGH              ,1,391,208, ,A1,10314,1940,1, A1 ,6/8/2015
3000,1440,156250,5,WESTERLEIGH              ,1,428,7, ,A1,10314,1920,1, A1 ,7/30/2015
3498,1432,430000,5,WESTERLEIGH              ,1,389,118, ,A1,10302,1920,1, A1 ,11/10/2015
6250,1424,321500,5,WESTERLEIGH              ,1,388,41, ,A1,10302,1920,1, A1 ,8/4/2015
4500,1394,530000,5,WESTERLEIGH              ,1,447,35, ,A1,10314,1925,1, A1 ,6/15/2015
9078,1344,269017,5,WESTERLEIGH              ,1,1504,66, ,A5,10314,1989,1, A5 ,3/10/2015
3000,1332,300000,5,WESTERLEIGH              ,1,399,9, ,A1,10314,1930,1, A1 ,10/2/2015
3300,1320,375000,5,WESTERLEIGH              ,1,438,3, ,A1,10314,1930,1, A1 ,10/8/2015
2405,1295,451500,5,WESTERLEIGH              ,1,409,11, ,A1,10314,1925,1, A1 ,6/25/2015
3000,1288,498000,5,WESTERLEIGH              ,1,439,29, ,A1,10314,1920,1, A1 ,10/2/2015
3434,1280,413000,5,WESTERLEIGH              ,1,458,55, ,A1,10314,1935,1, A1 ,8/6/2015
3560,1280,407500,5,WESTERLEIGH              ,1,1458,10, ,A0,10302,1950,1, A2 ,4/29/2015
4810,1275,505000,5,WESTERLEIGH              ,1,409,1, ,A2,10314,1955,1, A2 ,6/5/2015
3600,1256,450000,5,WESTERLEIGH              ,1,456,29, ,A1,10314,1930,1, A1 ,8/4/2015
2800,1252,325000,5,WESTERLEIGH              ,1,1501,209, ,A1,10314,1920,1, A1 ,8/7/2015
5500,1248,514500,5,WESTERLEIGH              ,1,1508,151, ,A2,10314,1960,1, A2 ,6/19/2015
2300,1230,349000,5,WESTERLEIGH              ,1,1438,30, ,A5,10302,1965,1, A9 ,12/23/2015
2440,1200,367500,5,WESTERLEIGH              ,1,1524,11, ,A5,10314,1990,1, A5 ,1/28/2015
2233,1200,385000,5,WESTERLEIGH              ,1,1524,162, ,A5,10314,1989,1, A5 ,8/13/2015
4000,1196,500000,5,WESTERLEIGH              ,1,476,78, ,A2,10314,1960,1, A2 ,5/21/2015
5000,1193,430000,5,WESTERLEIGH              ,1,392,11, ,A1,10302,1920,1, A1 ,7/10/2015
2755,1188,397500,5,WESTERLEIGH              ,1,463,45, ,A5,10314,1975,1, A9 ,10/5/2015
3400,1188,389000,5,WESTERLEIGH              ,1,449,7, ,A2,10314,1925,1, A2 ,6/18/2015
4000,1170,475000,5,WESTERLEIGH              ,1,391,234, ,A2,10314,1955,1, A2 ,12/30/2015
5200,1152,450000,5,WESTERLEIGH              ,1,463,52, ,A2,10314,1980,1, A2 ,4/2/2015
4000,1144,465000,5,WESTERLEIGH              ,1,458,112, ,A2,10314,1965,1, A2 ,11/10/2015
2800,1112,325000,5,WESTERLEIGH              ,1,462,176, ,A5,10314,1965,1, A9 ,5/27/2015
9000,1104,499999,5,WESTERLEIGH              ,1,444,7, ,A2,10314,1945,1, A2 ,7/28/2015
4000,1088,535000,5,WESTERLEIGH              ,1,475,99, ,A2,10314,1935,1, A2 ,11/4/2015
6000,1080,500000,5,WESTERLEIGH              ,1,477,16, ,A2,10314,1955,1, A2 ,7/1/2015
1373,1060,304000,5,WESTERLEIGH              ,1,1478,516, ,A5,10302,1991,1, A5 ,11/20/2015
4000,1056,380000,5,WESTERLEIGH              ,1,394,108, ,A2,10302,1960,1, A2 ,6/11/2015
5600,1056,450000,5,WESTERLEIGH              ,1,472,12, ,A2,10314,1955,1, A2 ,7/15/2015
3000,1046,447500,5,WESTERLEIGH              ,1,439,13, ,A1,10314,1955,1, A1 ,4/16/2015
4200,1045,419000,5,WESTERLEIGH              ,1,1466,43, ,A0,10302,1945,1, A2 ,12/28/2015
2200,1044,402000,5,WESTERLEIGH              ,1,1469,1, ,A1,10314,1925,1, A1 ,11/19/2015
3404,1043,388000,5,WESTERLEIGH              ,1,403,26, ,A1,10314,1950,1, A1 ,2/26/2015
5000,1040,485000,5,WESTERLEIGH              ,1,1485,270, ,A0,10314,1955,1, A2 ,12/23/2015
6100,1040,452000,5,WESTERLEIGH              ,1,1508,66, ,A0,10314,1945,1, A2 ,2/19/2015
6200,1040,399000,5,WESTERLEIGH              ,1,1508,68, ,A0,10314,1945,1, A2 ,9/25/2015
2590,1008,370000,5,WESTERLEIGH              ,1,407,3, ,A2,10314,1950,1, A2 ,5/29/2015
6000,1008,500000,5,WESTERLEIGH              ,1,1520,33, ,A2,10314,1955,1, A2 ,10/21/2015
2650,992,373500,5,WESTERLEIGH              ,1,389,99, ,A1,10302,1920,1, A1 ,3/25/2015
2650,976,363000,5,WESTERLEIGH              ,1,389,36, ,A1,10302,1920,1, A1 ,3/31/2015
2375,972,318275,5,WESTERLEIGH              ,1,1469,17, ,A1,10314,1925,1, A1 ,2/13/2015
2640,969,450000,5,WESTERLEIGH              ,1,398,7, ,A1,10314,1920,1, A1 ,10/2/2015
3080,960,425000,5,WESTERLEIGH              ,1,448,55, ,A2,10314,1950,1, A2 ,3/5/2015
3600,960,481500,5,WESTERLEIGH              ,1,1444,1, ,A2,10314,1940,1, A2 ,5/28/2015
7600,960,475000,5,WESTERLEIGH              ,1,1508,100, ,A2,10314,1955,1, A2 ,7/28/2015
3207,960,366250,5,WESTERLEIGH              ,1,463,133, ,A9,10314,1990,1, A9 ,12/9/2015
5000,928,420925,5,WESTERLEIGH              ,1,469,46, ,A2,10314,1950,1, A2 ,9/30/2015
3000,912,340000,5,WESTERLEIGH              ,1,446,41, ,A2,10314,1959,1, A2 ,8/27/2015
4500,900,390000,5,WESTERLEIGH              ,1,1442,33, ,A2,10302,1945,1, A2 ,6/8/2015
4000,900,345000,5,WESTERLEIGH              ,1,485,25, ,A1,10314,1905,1, A1 ,10/28/2015
5000,884,320000,5,WESTERLEIGH              ,1,475,21, ,A2,10314,1955,1, A2 ,12/22/2015
3600,864,365000,5,WESTERLEIGH              ,1,456,45, ,A2,10314,1955,1, A2 ,8/4/2015
4750,840,340000,5,WESTERLEIGH              ,1,1441,6, ,A0,10302,1950,1, A2 ,10/15/2015
2000,840,200000,5,WESTERLEIGH              ,1,479,56, ,A2,10314,1910,1, A2 ,2/13/2015
4100,840,346750,5,WESTERLEIGH              ,1,1441,14, ,A2,10302,1950,1, A2 ,1/23/2015
3400,808,330000,5,WESTERLEIGH              ,1,461,34, ,A2,10314,1930,1, A2 ,8/24/2015
6348,756,300000,5,WESTERLEIGH              ,1,391,340, ,A2,10302,1955,1, A2 ,1/20/2015
4598,2912,475000,5,WILLOWBROOK              ,1,824,68, ,S1,10314,1965,1, S1 ,11/25/2015
4850,2880,1050000,5,WILLOWBROOK              ,1,1988,44, ,A1,10314,1996,1, A1 ,6/5/2015
2146,2640,469000,5,WILLOWBROOK              ,1,751,226, ,A5,10314,1993,1, A5 ,8/13/2015
4000,2504,610500,5,WILLOWBROOK              ,1,788,51, ,A1,10314,1965,1, A1 ,12/24/2015
4000,2504,535000,5,WILLOWBROOK              ,1,788,67, ,A1,10314,1965,1, A1 ,4/15/2015
4000,2504,525000,5,WILLOWBROOK              ,1,788,65, ,A1,10314,1965,1, A1 ,11/18/2015
3168,2496,460000,5,WILLOWBROOK              ,1,1972,58, ,A5,10314,1982,1, A5 ,8/5/2015
4000,2432,612000,5,WILLOWBROOK              ,1,781,10, ,A1,10314,1970,1, A1 ,5/21/2015
3724,2355,550000,5,WILLOWBROOK              ,1,790,10, ,S1,10314,1970,1, S1 ,11/25/2015
2500,2248,380000,5,WILLOWBROOK              ,1,1985,115, ,A5,10314,1985,1, A5 ,3/31/2015
4080,2192,267500,5,WILLOWBROOK              ,1,790,48, ,A2,10314,1965,1, A2 ,1/26/2015
4000,2180,600000,5,WILLOWBROOK              ,1,787,9, ,A1,10314,1965,1, A1 ,9/10/2015
4200,2180,550000,5,WILLOWBROOK              ,1,787,30, ,A1,10314,1965,1, A1 ,2/19/2015
6000,2160,705000,5,WILLOWBROOK              ,1,784,20, ,A2,10314,1970,1, A2 ,12/24/2015
4840,2148,619000,5,WILLOWBROOK              ,1,792,22, ,A1,10314,1970,1, A1 ,3/23/2015
2380,2095,472500,5,WILLOWBROOK              ,1,1984,121, ,A5,10314,1985,1, A5 ,7/29/2015
4100,2068,755000,5,WILLOWBROOK              ,1,781,53, ,A1,10314,1970,1, A1 ,7/29/2015
2300,2057,482700,5,WILLOWBROOK              ,1,1988,115, ,A5,10314,1980,1, A5 ,8/4/2015
3600,2056,533000,5,WILLOWBROOK              ,1,826,31, ,A1,10314,1970,1, A1 ,12/17/2015
4000,1988,612000,5,WILLOWBROOK              ,1,1978,14, ,A1,10314,1965,1, A1 ,8/13/2015
4350,1911,725000,5,WILLOWBROOK              ,1,1987,144, ,A1,10314,1975,1, A1 ,11/24/2015
2200,1890,380000,5,WILLOWBROOK              ,1,822,14, ,A5,10314,1990,1, A5 ,1/7/2015
3760,1890,600000,5,WILLOWBROOK              ,1,824,12, ,A1,10314,1988,1, A1 ,1/13/2015
4000,1802,560000,5,WILLOWBROOK              ,1,728,74, ,A1,10314,1955,1, A1 ,4/23/2015
2000,1788,370000,5,WILLOWBROOK              ,1,748,23, ,A1,10314,2015,1, A2 ,1/30/2015
3224,1747,559000,5,WILLOWBROOK              ,1,824,60, ,A5,10314,2006,1, A5 ,12/23/2015
2015,1738,369800,5,WILLOWBROOK              ,1,1971,12, ,A5,10314,1988,1, A5 ,4/20/2015
4000,1728,484692,5,WILLOWBROOK              ,1,774,75, ,A5,10314,2014,1, A5 ,5/4/2015
4560,1728,640000,5,WILLOWBROOK              ,1,777,33, ,A1,10314,1930,1, A1 ,11/24/2015
4000,1722,475000,5,WILLOWBROOK              ,1,774,76, ,A5,10314,2015,1, A5 ,6/11/2015
